id,spharm1,spharm2,spharm3,spharm4,spharm5,spharm6,spharm7,spharm8,
360,-2.5572584365160763E8,-9.37707161853027E7,31933.26655285606,-158324.5323030182,1.4356654819792023E8,177677.58591383256,7161.92961375955,-169881.92077064293,
361,-8.160030555447859E7,0.0,-1071.6900271415086,-13224.30268752934,470104.073104582,-1048.5576473719752,-16508.38471958036,104343.20514500121,
362,-3.502092202052219E8,-5.315784044679684E7,754496.0836322255,-48948.637887384626,-2.1406164006607246E9,1.324300364589322E8,-2193657.7005725517,2.3259297402641624E7,
363,-8.656311503771232E8,-6834251.870829033,-536294.0609665649,6.428630877730527E7,6.843779410819528E9,9147194.255917676,219469.15308808922,4.63618401828107E7,
364,2.405918055913917E8,-2808531.267138317,1358269.825336242,1.712602383039279E7,-262836.5432312923,1.1069769729978752E8,-3536930.1773295244,1.5779071640428536E7,
365,15917.286925929642,1009.6071409547574,-13813.082368034424,-6392.658687768533,298749.22824313067,-6268.043694717273,-5091.323341875177,17449.92147391241,
366,-4260739.9331636615,0.0,284305.7897515206,-867643.5979021672,1.0526903232526854E8,494053.18213665334,8302.188682265978,363110.509350499,
367,-4.946967807431878E7,2929494.592196755,12021.081747649081,2352.0918385230093,6.564055249078639E7,1268.2803555442388,3288.924066524741,-311009.9385266585,
368,-5148381.65167327,2.322182304058321E7,-4550.7823057678515,-13035.498093808708,8.23079691786225E8,-41856.42542779816,16907.885200379205,542588.1139543932,
369,-8.503452035006858E7,5731498.802022522,169316.14980296884,-365725.7586675612,5.8489224998167425E7,-744599.3890088912,35460.27149555224,10364.041906543489,
370,1.4365079333121326E7,-2.8868562025793906E7,220549.23178445816,-216043.3584328692,7.091580009800978E8,2575894.269446259,48524.14135946707,246972.81524930033,
371,184881.1816599708,-20248.074697484248,350051.96359841916,588670.0622646393,-259810.27587631776,8005.879708247739,284496.3529521847,-246465.83169687947,
372,1.069116769116066E8,2.4651106258192438E8,-4394154.933756802,-3.0620363242891353E8,-5.022203566162584E8,7147872.029267726,2.6417200499534076E8,5.510313314675548E8,
373,-3.3186915912648637E7,51407.597407564266,-13650.08813811384,-2463696.948651007,7865839.775477032,-301617.81390377047,4973538.192662077,2226495.9919568663,
374,5.558011951118301E8,-1.08780176683059E8,53799.53717363932,365255.1290904833,3.054104056843548E9,7158753.334740467,18858.1012336847,1520834.777747856,
375,2.8697052867015886E8,0.0,-60922.17673606747,-810157.6945836586,1.4723361206827648E9,1538110.179461941,-37597.51569189406,3053027.606879351,
376,-1.0355950283175096E8,1.5519489385869235E8,47520.94718608255,-1607907.337347784,-6.479098755245734E8,1574638.1831721878,40125.330175005816,-2052851.5186204044,
377,256110.812295129,-506.7023042363855,-204036.44707304184,33595.74564709959,1100961.9095270713,-11743.426168515145,-38114.03502792012,-10419.867988689983,
378,-7.840064969137488E7,-7755.867053451084,-153589.15524602472,3599778.9049956053,2.629428260933793E8,-2.6249835677890565E7,-2503758.598097497,-188029.48620945626,
379,9974115.543224238,-1.1408305673451316E7,291249.9207342328,-61342.205030651574,-2.1266634822840434E8,-1.790977578723746E7,-8612.80615438426,309755.62494528235,
380,-8.058804992588343E7,5.542751765773701E7,-13018.737676740035,640021.8791500018,-1.3750831866939292E9,1737819.6928703126,25340.003308647087,-1219065.8931418157,
381,-8050515.093486041,-1278405.7103158638,307583.5078209844,5.390573223064817E7,8.204669774332649E7,2467418.0586986206,5888983.103537994,2.1126932375841236E8,
382,1059612.766553927,-12450.764811071887,125301.11438065367,395669.1114338101,7106298.227533817,56347.13065752756,47766.49893175482,697309.7366595019,
383,-1.0004096791207504E7,12312.369623132661,-62480.59624588527,-113951.52757042987,-6.813759150663317E8,15275.077391549985,-49258.522136302745,117981.09833148721,
384,-765206.3222215418,-271.35502746512026,147152.45274551876,-132671.15588511608,-6.768757237787542E8,649196.9083161424,5223.235124414932,-423851.9227758955,
385,8338.672018969957,23342.141458873506,-72384.39146120705,-10639.513135655976,-4207.456180483369,-12490.608245333202,430482.0799430628,13064.786196032705,
386,-6.036819290285703E8,-9.706374846523136E7,1684350.0551323832,3.2575673552552227E7,-1.5000966512582552E9,-3.893959360803854E8,3208684.9393568416,1.4907389340561306E8,
387,-4.5908785759524755E7,6.919382283594428E7,267374.38849719864,699407.9849261083,3.530951077106011E7,-7.741317683322364E7,-1303086.1183974734,6773105.153336619,
388,-4.5908785759524755E7,6.919382283594428E7,267374.38849719864,699407.9849261083,3.530951077106011E7,-7.741317683322364E7,-1303086.1183974734,6773105.153336619,
389,-5.674530577435914E8,-346.3146013076401,23739.856941890266,-1011289.029295387,8.038323960896872E7,9588371.550699173,41701.34305492611,-261537.95136500683,
390,-1.0279193584102173E9,-1.805677309378817E8,-36816.40924867976,1092599.319180735,-1.3016958536028693E9,-570788.191985196,-754531.6304781464,1.2438344164476091E7,
391,2.252425352194475E7,-1150.4883773423385,372408.6825442776,-438834.77891596727,5.1116079156803393E8,1175877.9878696713,83461.00469710535,4267567.042888843,
392,3728.351099044394,-4340.516544575281,513588.2532620787,112554.98840514426,1.9611630181893002E7,2299.278465223527,-18683.243249118455,129384.87134220144,
393,3728.351099044394,-4340.516544575281,513588.2532620787,112554.98840514426,1.9611630181893002E7,2299.278465223527,-18683.243249118455,129384.87134220144,
394,43704.669712608666,-153492.8679415378,-8565.910695773677,-8723.772790220732,-84625.04398223461,9606.568417304072,3944749.708568233,-70310.80480731017,
395,5.809550016038264E7,4986239.2360781105,-44916.383882864255,4.035080404874163E7,1.4980189402784908E8,-5.390733616027103E7,-548049.7986270437,2.4386778073340264E8,
396,-2.191063949848024E9,-5262006.800838289,-6066363.858120665,-1.6346683699647166E7,3.4078220566097474E8,4.154350140526438E8,-3.334378612622433E7,1.6731210358480006E8,
397,1708177.2751626312,-4634.652618016564,6601.028988153653,24758.343813241223,2831886.2622889,35270.64064365484,93909.0346528494,-212730.63865466666,
398,9.148630853775544E7,7.110442702081281E7,299950.0752085177,-5.4337216378791824E7,-6.245227656785568E8,-1.9239393261478478E8,-896.4273337653005,7043409.898913666,
399,-2.03192564788735E8,-1.2591977767317382E8,-12736.843143497566,200800.81334759216,-5.500853456157656E8,5.240620028808448E7,-285146.87904279475,5923389.744097079,
400,1286464.7360491585,-876.0183850264599,4286.93951081794,52631.203232375534,-1.633672857224965E9,167964.91709615508,8703.27256195846,-43853.032711210064,
